id;Fecha;MENCION
90890;2016-12-02;ABOGADO
59883;2013-03-22;LICENCIADO EN ARCHIVOLOGIA
59883;2017-06-02;Licenciado en Administración Comercial
66839;2015-12-15;INGENIERO CIVIL
71442;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
69775;2016-11-04;ARQUITECTO
66614;2014-11-14;LICENCIADO EN ADMINISTRACION COMERCIAL
63200;2018-12-14;INGENIERO METALÚRGICO
64934;2014-04-25;LICENCIADO EN COMUNICACION SOCIAL
90894;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
76236;2015-12-11;MEDICO CIRUJANO
46417;2017-11-17;LICENCIADO EN EDUCACIÓN
60544;2015-05-08;ABOGADO
68134;2011-11-11;TECNICO SUPERIOR EN ENFERMERIA
68134;2014-07-25;LICENCIADO EN ENFERMERIA
75527;2016-07-29;INGENIERO MECANICO
62258;2016-07-15;SOCIOLOGO
56922;2015-06-19;ECONOMISTA
59714;2013-07-04;LICENCIADO EN BIOLOGIA
69028;2018-07-27;LICENCIADO EN QUÍMICA
59088;2014-11-14;LICENCIADO EN ADMINISTRACION COMERCIAL
64844;2013-11-28;ABOGADO
42655;2011-07-29;LICENCIADO EN EDUCACION
60458;2013-11-29;LICENCIADO EN EDUCACION
72747;2015-11-20;LICENCIADO EN ARCHIVOLOGIA
90899;2017-03-17;Técnico Superior en Información de Salud
67177;2014-07-29;INGENIERO GEODESTA
76574;2015-11-27;ABOGADO
52700;2015-07-17;ODONTOLOGO
70177;2015-05-08;LICENCIADO EN GEOGRAFIA
65221;2017-05-12;LICENCIADO EN ARTES
71498;2014-12-05;INGENIERO QUIMICO
65852;2017-07-21;LICENCIADO EN QUÍMICA
64788;2013-11-28;ABOGADO
80942;2017-12-08;MÉDICO CIRUJANO
73071;2015-12-15;LICENCIADO EN COMPUTACION
61855;2017-06-02;Licenciado en Estudios Internacionales
50214;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
61088;2014-12-12;TECNICO SUPERIOR EN ENFERMERIA
74962;2012-12-14;TECNICO SUPERIOR EN CITOTECNOLOGIA
58432;2014-12-11;MEDICO CIRUJANO
57778;2012-11-23;ABOGADO
59527;2012-12-07;FARMACEUTICO
75442;2015-07-17;INGENIERO CIVIL
80083;2015-12-03;LICENCIADO EN CONTADURIA PUBLICA
65434;2015-06-19;ECONOMISTA
57739;2015-07-03;LICENCIADO EN BIOLOGIA
78653;2016-07-29;INGENIERO MECANICO
81600;2016-11-25;LICENCIADO EN GEOGRAFIA
56472;2017-06-02;Licenciado en Administración Comercial
65836;2017-12-01;LICENCIADO EN BIOANÁLISIS
76987;2017-12-08;MÉDICO CIRUJANO
82810;2016-07-15;LICENCIADO EN ESTUDIOS INTERNACIONALES
75686;2015-12-11;MEDICO CIRUJANO
74316;2015-11-20;LICENCIADO EN EDUCACION
70907;2015-05-08;LICENCIADO EN EDUCACION
58485;2013-07-12;LICENCIADO EN NUTRICION Y DIETETICA
90917;2017-03-17;LICENCIADO EN FISIOTERAPIA
83931;2016-12-13;INGENIERO CIVIL
57545;2014-12-05;LICENCIADO EN COMPUTACION
73786;2015-11-20;LICENCIADO EN BIBLIOTECOLOGIA
75284;2015-12-15;INGENIERO ELECTRICISTA
68401;2014-12-11;MEDICO CIRUJANO
64804;2014-04-25;LICENCIADO EN PSICOLOGIA
70351;2015-06-19;ECONOMISTA
78824;2017-06-02;Licenciado en Administración Comercial
75927;2018-04-27;ODONTÓLOGO
74992;2015-12-11;MEDICO CIRUJANO
80096;2017-11-17;LICENCIADO EN ARCHIVOLOGÍA
60142;2014-07-25;TECNICO SUPERIOR EN CITOTECNOLOGIA
37206;2011-07-08;LICENCIADO EN GEOQUIMICA
57002;2012-06-22;LICENCIADO EN ESTUDIOS INTERNACIONALES
90925;2016-07-01;LICENCIADO EN PSICOLOGIA
69668;2014-11-14;LICENCIADO EN TRABAJO SOCIAL
74923;2015-12-11;MEDICO CIRUJANO
80671;2018-04-27;ODONTÓLOGO
58917;2013-12-06;MEDICO CIRUJANO
34691;2009-07-17;LICENCIADO EN COMUNICACION SOCIAL
65368;2016-11-25;LICENCIADO EN COMUNICACION SOCIAL
68418;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
59864;2014-12-11;MEDICO CIRUJANO
65003;2015-11-27;ABOGADO
58334;2013-07-26;ODONTOLOGO
49449;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
64139;2011-03-18;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
49012;2013-11-29;LICENCIADO EN COMUNICACION SOCIAL
51233;2015-12-11;MEDICO CIRUJANO
90928;2017-12-05;ABOGADO
78655;2015-07-17;INGENIERO CIVIL
59378;2014-12-05;INGENIERO MECANICO
71142;2015-12-15;INGENIERO CIVIL
52362;2011-12-16;FARMACEUTICO
57340;2014-12-05;LICENCIADO EN COMPUTACION
76554;2015-11-27;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
49480;2012-12-14;LICENCIADO EN MATEMATICA
82629;2018-03-02;LICENCIADO EN TECNOLOGÍA Y TERAPIA CARDIORRESPIRATORIA
50968;2016-12-16;MEDICO CIRUJANO
73115;2015-12-15;LICENCIADO EN COMPUTACION
58064;2012-11-23;ABOGADO
83092;2017-12-01;ARQUITECTO
67992;2014-12-11;MEDICO CIRUJANO
59292;2016-03-04;LICENCIADO EN FISIOTERAPIA
65109;2013-11-28;ABOGADO
49738;2013-07-04;LICENCIADO EN QUIMICA
67746;2014-04-25;LICENCIADO EN EDUCACION
75339;2017-04-28;INGENIERO METALÚRGICO
65383;2014-11-14;LICENCIADO EN ESTUDIOS INTERNACIONALES
53641;2012-11-30;LICENCIADO EN EDUCACION
57224;2015-07-03;LICENCIADO EN BIOLOGIA
82794;2016-12-09;LICENCIADO EN ADMINISTRACION COMERCIAL
75601;2016-12-16;MEDICO CIRUJANO
74155;2015-05-08;LICENCIADO EN COMUNICACION SOCIAL
58164;2013-11-28;ABOGADO
78293;2018-03-16;SOCIÓLOGO
52756;2011-11-25;ABOGADO
65078;2016-07-01;LICENCIADO EN HISTORIA
57247;2013-12-05;LICENCIADO EN COMPUTACION
68531;2017-12-08;MÉDICO CIRUJANO
84038;2017-07-14;INGENIERO MECÁNICO
59940;2015-05-08;LICENCIADO EN EDUCACION
75121;2017-03-17;LICENCIADO EN BIOANÁLISIS
82954;2016-12-16;MEDICO CIRUJANO
57859;2013-11-28;ABOGADO
73672;2014-11-28;ABOGADO
61278;2013-06-28;LICENCIADO EN TRABAJO SOCIAL
66454;2015-06-19;ECONOMISTA
73579;2014-11-28;ABOGADO
69245;2014-11-21;LICENCIADO EN EDUCACION
78551;2013-07-12;TECNICO SUPERIOR EN ENFERMERIA
78551;2015-11-13;LICENCIADO EN ENFERMERIA
60129;2012-11-23;ABOGADO
64692;2015-11-20;LICENCIADO EN PSICOLOGIA
75391;2015-12-11;MEDICO CIRUJANO
66804;2014-12-05;INGENIERO DE PETROLEO
66117;2013-11-28;ABOGADO
50721;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
50721;2013-07-12;LICENCIADO EN ENFERMERIA
50534;2015-06-12;ARQUITECTO
49022;2012-03-30;LICENCIADO EN TRADUCCION E INTERPRETACION
65185;2013-11-29;LICENCIADO EN COMUNICACION SOCIAL
79321;2013-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
59025;2013-12-13;INGENIERO CIVIL
57242;2014-12-05;LICENCIADO EN QUIMICA
70090;2013-03-08;LICENCIADO EN TERAPIA OCUPACIONAL
44903;2011-12-16;LICENCIADO EN QUIMICA
65887;2017-06-02;Antropólogo
54588;2015-07-17;INGENIERO HIDROMETEOROLOGISTA
64336;2014-07-18;MEDICO VETERINARIO
59451;2014-03-28;FARMACEUTICO
84992;2015-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
56853;2013-11-29;LICENCIADO EN COMUNICACION SOCIAL
76523;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
53587;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
78054;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
58135;2011-11-25;ABOGADO
56931;2011-12-02;LICENCIADO EN ESTUDIOS INTERNACIONALES
77734;2015-12-03;ECONOMISTA
70065;2016-12-13;ODONTOLOGO
64759;2015-05-08;LICENCIADO EN ARTES
72753;2016-12-13;ODONTOLOGO
67235;2015-07-17;ODONTOLOGO
76521;2015-12-11;ARQUITECTO
53925;2012-12-07;SOCIOLOGO
60099;2013-11-28;ABOGADO
79445;2018-07-20;MÉDICO VETERINARIO
69288;2017-05-12;LICENCIADO EN ARTES
67577;2014-12-05;LICENCIADO EN MATEMATICA
63466;2014-11-14;LICENCIADO EN ESTUDIOS INTERNACIONALES
82093;2018-12-04;FARMACEUTICO
77177;2016-07-29;FARMACEUTICO
56656;2013-03-22;LICENCIADO EN BIBLIOTECOLOGIA
49079;2014-04-25;LICENCIADO EN TRADUCCION E INTERPRETACION
57555;2018-07-27;LICENCIADO EN BIOLOGÍA
57113;2016-12-13;ODONTOLOGO
66672;2014-11-07;ARQUITECTO
59383;2014-04-04;INGENIERO QUIMICO
84058;2016-12-16;MEDICO CIRUJANO
59427;2014-11-21;LICENCIADO EN PSICOLOGIA
59441;2017-04-28;ARQUITECTO
69606;2015-06-05;LICENCIADO EN NUTRICION Y DIETETICA
57488;2014-11-28;ABOGADO
59820;2013-06-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
74768;2017-05-12;LICENCIADO EN EDUCACIÓN
68807;2015-11-27;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
85344;2018-06-29;ARQUITECTO
65616;2013-06-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
56393;2011-12-02;LICENCIADO EN ESTUDIOS INTERNACIONALES
51750;2013-03-22;LICENCIADO EN COMUNICACION SOCIAL
63494;2016-07-15;ECONOMISTA
71737;2014-07-25;TECNICO SUPERIOR EN ENFERMERIA
50741;2010-04-23;TECNICO SUPERIOR EN ENFERMERIA
50741;2015-06-05;LICENCIADO EN ENFERMERIA
64631;2011-03-18;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
70292;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
74595;2017-12-08;MÉDICO CIRUJANO
70295;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
54038;2012-12-13;INGENIERO AGRONOMO
64710;2013-11-29;LICENCIADO EN ARTES
90960;2018-07-20;INGENIERO EN PROCESOS INDUSTRIALES
15949;2013-11-28;ABOGADO
55894;2010-01-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
58723;2014-12-11;MEDICO CIRUJANO
70180;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
90962;2013-07-12;TECNICO SUPERIOR EN CITOTECNOLOGIA
90963;2016-07-29;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
63857;2011-03-18;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
90964;2015-03-13;TECNICO SUPERIOR EN INFORMACION DE SALUD
64175;2011-03-18;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
70268;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
53073;2012-07-13;ARQUITECTO
58601;2013-12-06;MEDICO CIRUJANO
72146;2012-03-22;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
72158;2012-03-22;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
66895;2013-06-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
50542;2013-12-06;MEDICO CIRUJANO
64488;2018-04-27;ODONTÓLOGO
59228;2014-04-04;INGENIERO METALURGICO
48887;2012-11-30;LICENCIADO EN COMUNICACION SOCIAL
51348;2012-07-20;INGENIERO MECANICO
64451;2015-07-17;ODONTOLOGO
50813;2013-03-15;ARQUITECTO
59328;2015-12-15;INGENIERO GEODESTA
50583;2012-12-14;MEDICO CIRUJANO
70573;2015-12-03;LICENCIADO EN CONTADURIA PUBLICA
49182;2014-04-25;LICENCIADO EN EDUCACION
25664;2008-05-30;ARQUITECTO
68219;2017-12-08;MÉDICO CIRUJANO
68688;2015-06-19;LICENCIADO EN ESTUDIOS INTERNACIONALES
60527;2014-03-28;LICENCIADO EN CONTADURIA PUBLICA
70694;2016-12-02;ABOGADO
56645;2015-11-20;LICENCIADO EN ARTES
63167;2018-07-20;INGENIERO CIVIL
71244;2017-06-02;Licenciado en Contaduría Pública
68742;2016-11-25;LICENCIADO EN PSICOLOGIA
59220;2012-12-13;INGENIERO METALURGICO
52347;2015-05-15;FARMACEUTICO
74536;2015-11-20;LICENCIADO EN EDUCACION
67726;2014-11-14;LICENCIADO EN CONTADURIA PUBLICA
70695;2015-07-03;LICENCIADO EN COMPUTACION
76924;2015-11-27;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
67722;2017-06-02;Economista
58984;2013-12-06;MEDICO CIRUJANO
59657;2012-11-23;ABOGADO
67874;2014-12-11;MEDICO CIRUJANO
64826;2013-11-28;ABOGADO
64911;2014-11-14;LICENCIADO EN ADMINISTRACION COMERCIAL
75017;2015-12-11;MEDICO CIRUJANO
76366;2014-03-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
67783;2015-06-05;LICENCIADO EN NUTRICION Y DIETETICA
65854;2014-11-07;ARQUITECTO
75417;2015-12-11;MEDICO CIRUJANO
75823;2017-11-17;LICENCIADO EN LETRAS
78748;2018-03-16;LICENCIADO EN ADMINISTRACIÓN COMERCIAL
75535;2016-12-16;MEDICO CIRUJANO
64644;2014-11-28;ABOGADO
90973;2017-04-28;LICENCIADO EN CIENCIAS POLÍTICAS Y ADMINISTRATIVAS
59122;2014-04-04;INGENIERO CIVIL
54912;2012-07-20;INGENIERO CIVIL
82818;2014-03-14;TECNICO SUPERIOR EN INFORMACION DE SALUD
63091;2016-12-13;INGENIERO EN PROCESOS INDUSTRIALES
54460;2018-07-20;MÉDICO VETERINARIO
53972;2018-12-14;INGENIERO AGRÓNOMO
78373;2016-12-09;SOCIOLOGO
78086;2016-12-13;INGENIERO GEOFISICO
59163;2014-04-04;INGENIERO CIVIL
78957;2017-07-14;INGENIERO ELECTRICISTA
50483;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
77043;2016-11-04;ARQUITECTO
63140;2015-07-17;INGENIERO DE PETROLEO
51981;2013-11-29;LICENCIADO EN HISTORIA
51981;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
71962;2015-12-11;MEDICO VETERINARIO
72776;2015-11-20;LICENCIADO EN IDIOMAS MODERNOS
54878;2017-12-12;INGENIERO MECÁNICO
71274;2016-12-13;INGENIERO CIVIL
61483;2015-07-03;INGENIERO AGRONOMO
79489;2018-07-20;MÉDICO VETERINARIO
71078;2014-11-14;LICENCIADO EN TRABAJO SOCIAL
75241;2013-03-08;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
69302;2014-11-28;ABOGADO
71416;2015-06-12;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
73395;2014-03-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
59980;2014-12-12;TECNICO SUPERIOR EN ENFERMERIA
59980;2017-06-16; 	LICENCIADO EN ENFERMERÍA
60317;2012-11-23;ABOGADO
51050;2012-12-14;MEDICO CIRUJANO
75742;2015-12-03;LICENCIADO EN CONTADURIA PUBLICA
67973;2013-03-08;LICENCIADO EN FISIOTERAPIA
73629;2016-12-02;ABOGADO
62129;2015-05-08;LICENCIADO EN COMUNICACION SOCIAL
49271;2014-04-25;LICENCIADO EN GEOGRAFIA
67604;2017-12-08;MÉDICO CIRUJANO
49986;2013-07-04;LICENCIADO EN BIOLOGIA
90980;2018-07-27;LICENCIADO EN ESTUDIOS INTERNACIONALES
65381;2013-11-28;ABOGADO
49542;2015-12-15;LICENCIADO EN QUIMICA
66933;2018-12-07;LICENCIADO EN CONTADURIA PÚBLICA
68549;2015-11-20;LICENCIADO EN COMUNICACION SOCIAL
65379;2015-11-20;LICENCIADO EN COMUNICACION SOCIAL
55090;2013-03-15;ARQUITECTO
51079;2012-12-14;MEDICO CIRUJANO
60293;2014-11-28;ABOGADO
79239;2013-03-08;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
68108;2015-12-11;MEDICO CIRUJANO
68918;2014-03-28;FARMACEUTICO
56727;2013-03-22;LICENCIADO EN PSICOLOGIA
67557;2015-12-11;MEDICO CIRUJANO
67669;2016-12-13;ODONTOLOGO
65480;2018-11-30;LICENCIADO EN PSICOLOGÍA
64514;2015-07-17;ODONTOLOGO
59210;2012-12-13;INGENIERO CIVIL
73593;2018-03-16;LICENCIADO EN CONTADURÍA PÚBLICA
57391;2017-12-12;LICENCIADO EN COMPUTACIÓN
67750;2015-12-11;MEDICO CIRUJANO
69786;2017-12-01;ARQUITECTO
49638;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
76948;2016-12-16;MEDICO CIRUJANO
52644;2011-12-16;INGENIERO DE PETROLEO
69322;2014-11-21;LICENCIADO EN COMUNICACION SOCIAL
55385;2011-12-02;LICENCIADO EN ESTUDIOS INTERNACIONALES
77436;2016-11-04;ARQUITECTO
57571;2015-07-03;LICENCIADO EN BIOLOGIA
76752;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
66798;2015-12-15;INGENIERO GEOFISICO
58800;2013-12-06;MEDICO CIRUJANO
63906;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
80255;2018-04-27;ODONTÓLOGO
60138;2013-12-06;MEDICO CIRUJANO
77106;2016-07-29;FARMACEUTICO
80008;2016-12-13;ODONTOLOGO
76424;2017-04-28;ARQUITECTO
67471;2014-12-05;INGENIERO METALURGICO
67671;2014-12-11;MEDICO CIRUJANO
69520;2014-12-11;MEDICO CIRUJANO
68251;2014-12-11;MEDICO CIRUJANO
61498;2013-07-26;INGENIERO AGRONOMO
60354;2013-11-29;LICENCIADO EN ARTES
76892;2015-05-08;LICENCIADO EN COMUNICACION SOCIAL
61398;2012-11-23;ABOGADO
83995;2018-07-20;INGENIERO QUÍMICO
68230;2014-12-11;MEDICO CIRUJANO
75326;2015-03-13;TECNICO SUPERIOR EN CARDIOPULMONAR
75326;2018-04-13;LICENCIADO EN TECNOLOGÍA Y TERAPIA CARDIORRESPIRATORIA
66379;2015-07-03;LICENCIADO EN COMPUTACION
70240;2016-11-04;ARQUITECTO
73301;2016-07-15;ECONOMISTA
52389;2013-03-22;LICENCIADO EN EDUCACION
61717;2013-11-29;LICENCIADO EN PSICOLOGIA
79619;2015-05-08;LICENCIADO EN EDUCACION
85518;2017-12-05;ABOGADO
75145;2014-03-14;LICENCIADO EN TERAPIA OCUPACIONAL
67599;2015-05-08;LICENCIADO EN HISTORIA
49919;2013-06-28;LICENCIADO EN CONTADURIA PUBLICA
53078;2013-03-22;LICENCIADO EN EDUCACION
69964;2014-11-28;ABOGADO
74630;2016-12-13;LICENCIADO EN COMPUTACION
83826;2015-11-20;LICENCIADO EN LETRAS
74902;2016-07-29;INGENIERO ELECTRICISTA
69221;2013-11-28;ABOGADO
69221;2017-06-02;Licenciado en Estudios Internacionales
70096;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
71556;2018-07-20;INGENIERO CIVIL
75643;2018-07-27;LICENCIADO EN COMPUTACIÓN
65529;2016-07-29;LICENCIADO EN COMPUTACION
83508;2018-07-20;INGENIERO QUÍMICO
81407;2016-07-01;LICENCIADO EN PSICOLOGIA
58944;2011-03-18;TECNICO SUPERIOR EN CARDIOPULMONAR
58944;2016-12-16;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
75961;2014-03-14;LICENCIADO EN FISIOTERAPIA
53848;2017-04-28;ARQUITECTO
76800;2018-06-29;LICENCIADO EN CIENCIAS POLÍTICAS Y ADMINISTRATIVAS
56892;2013-11-28;ABOGADO
82817;2018-03-16;LICENCIADO EN CONTADURÍA PÚBLICA
56693;2014-11-14;ANTROPOLOGO
91005;2017-12-01;LICENCIADO EN BIOANÁLISIS
69915;2016-07-01;LICENCIADO EN LETRAS
62394;2015-06-19;LICENCIADO EN ADMINISTRACION COMERCIAL
56701;2012-11-30;LICENCIADO EN GEOGRAFIA
66613;2016-07-29;INGENIERO MECANICO
57175;2013-03-22;LICENCIADO EN GEOGRAFIA
59670;2014-12-11;MEDICO CIRUJANO
61807;2013-06-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
67460;2013-03-08;LICENCIADO EN FISIOTERAPIA
74461;2016-11-25;LICENCIADO EN ARCHIVOLOGIA
75512;2016-12-16;MEDICO CIRUJANO
64865;2014-04-25;LICENCIADO EN PSICOLOGIA
43487;2014-04-25;LICENCIADO EN ARTES
50727;2012-12-14;MEDICO CIRUJANO
58465;2016-12-13;ODONTOLOGO
67763;2011-11-11;TECNICO SUPERIOR EN ENFERMERIA
67763;2018-03-02; 	LICENCIADO EN ENFERMERÍA
70487;2015-06-19;ANTROPOLOGO
72038;2018-07-27;ECONOMISTA
63499;2013-03-22;LICENCIADO EN TRADUCCION
74609;2015-11-20;LICENCIADO EN PSICOLOGIA
72728;2016-12-13;ODONTOLOGO
66909;2016-05-06;LICENCIADO EN ADMINISTRACION COMERCIAL
75335;2015-05-08;LICENCIADO EN ARTES
67690;2015-12-11;MEDICO CIRUJANO
67320;2016-12-13;INGENIERO ELECTRICISTA
67473;2014-12-11;MEDICO CIRUJANO
62813;2014-06-20;ARQUITECTO
76962;2017-12-01;ARQUITECTO
65818;2015-07-03;LICENCIADO EN QUIMICA
72923;2016-11-25;LICENCIADO EN COMUNICACION SOCIAL
85525;2014-03-14;LICENCIADO EN TERAPIA OCUPACIONAL
58830;2013-12-06;MEDICO CIRUJANO
74257;2018-11-30;LICENCIADO EN PSICOLOGÍA
70571;2018-07-27;LICENCIADO EN COMPUTACIÓN
64723;2016-12-16;LICENCIADO EN NUTRICION Y DIETETICA
68761;2015-11-13;TECNICO SUPERIOR EN ENFERMERIA
68760;2013-07-12;TECNICO SUPERIOR EN ENFERMERIA
68760;2018-03-02; 	LICENCIADO EN ENFERMERÍA
59828;2012-11-23;ABOGADO
78676;2017-04-28;INGENIERO CIVIL
76679;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
57887;2012-11-23;ABOGADO
73561;2014-11-28;ABOGADO
68912;2017-07-21;FARMACEUTICO
66050;2018-12-07;LICENCIADO EN CONTADURIA PÚBLICA
68795;2016-12-16;MEDICO CIRUJANO
83504;2018-07-20;INGENIERO GEOFÍSICO
60116;2014-12-05;INGENIERO GEOFISICO
58036;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
61091;2016-12-09;LICENCIADO EN TRABAJO SOCIAL
51972;2015-07-17;INGENIERO GEOLOGO
60074;2015-11-27;ABOGADO
75741;2015-12-03;ANTROPOLOGO
73865;2016-07-01;LICENCIADO EN LETRAS
73522;2015-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
70328;2017-04-28;ARQUITECTO
67757;2011-11-11;TECNICO SUPERIOR EN ENFERMERIA
54868;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
91026;2016-03-31;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
91028;2016-03-04;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
69358;2013-11-28;ABOGADO
61227;2015-12-15;INGENIERO CIVIL
84161;2015-03-13;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
82114;2016-12-16;MEDICO CIRUJANO
69790;2014-06-20;ARQUITECTO
66898;2018-07-27;LICENCIADO EN CIENCIAS ESTADÍSTICAS
71299;2015-12-15;INGENIERO DE PETROLEO
61760;2015-06-12;ARQUITECTO
53081;2014-06-20;ARQUITECTO
71995;2015-12-11;MEDICO VETERINARIO
62296;2018-12-07;SOCIÓLOGO
73799;2015-07-03;LICENCIADO EN COMPUTACION
65330;2015-05-08;LICENCIADO EN COMUNICACION SOCIAL
63964;2014-03-28;LICENCIADO EN TRABAJO SOCIAL
60195;2013-06-28;LICENCIADO EN CONTADURIA PUBLICA
61053;2012-11-23;ABOGADO
68729;2015-12-11;MEDICO CIRUJANO
57343;2016-07-29;LICENCIADO EN GEOQUIMICA
68542;2015-11-20;LICENCIADO EN TRADUCCION
50422;2013-12-06;MEDICO CIRUJANO
48910;2014-12-12;LICENCIADO EN BIOANALISIS
66408;2016-07-15;LICENCIADO EN ESTUDIOS INTERNACIONALES
48911;2016-07-01;LICENCIADO EN GEOGRAFIA
65057;2013-11-28;ABOGADO
59630;2015-05-08;LICENCIADO EN EDUCACION
51606;2015-07-17;INGENIERO DE PETROLEO
54018;2017-12-12;INGENIERO AGRÓNOMO
68614;2014-12-11;MEDICO CIRUJANO
67194;2018-12-14;INGENIERO QUÍMICO
63115;2018-07-20;INGENIERO DE PETRÓLEO
59126;2014-04-04;INGENIERO CIVIL
51609;2013-07-19;INGENIERO GEOFISICO
63083;2013-12-13;INGENIERO DE PETROLEO
52994;2012-12-13;INGENIERO AGRONOMO
64495;2014-12-12;ODONTOLOGO
54089;2014-07-18;INGENIERO AGRONOMO
64400;2014-07-18;MEDICO VETERINARIO
61957;2012-06-22;LICENCIADO EN ESTUDIOS INTERNACIONALES
59117;2016-12-13;INGENIERO METALURGICO
59708;2013-11-28;ABOGADO
78100;2016-07-29;INGENIERO MECANICO
71261;2014-12-05;INGENIERO EN PROCESOS INDUSTRIALES
63480;2016-07-29;INGENIERO METALURGICO
71292;2015-12-15;INGENIERO MECANICO
63093;2014-07-29;INGENIERO CIVIL
71895;2015-12-11;MEDICO VETERINARIO
79562;2018-07-20;MÉDICO VETERINARIO
66821;2013-06-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
62455;2015-07-03;LICENCIADO EN COMPUTACION
57760;2017-07-21;LICENCIADO EN COMPUTACIÓN
58330;2014-12-12;LICENCIADO EN BIOANALISIS
65160;2014-11-28;ABOGADO
91045;2017-06-02;Sociólogo
56482;2016-11-25;LICENCIADO EN TRADUCCION E INTERPRETACION
60035;2014-04-25;LICENCIADO EN ARCHIVOLOGIA
51827;2012-12-14;MEDICO CIRUJANO
58873;2017-04-28;ARQUITECTO
69904;2015-11-20;LICENCIADO EN EDUCACION
74666;2015-11-27;ABOGADO
49937;2012-12-07;LICENCIADO EN CONTADURIA PUBLICA
73098;2017-07-21;FARMACEUTICO
67790;2014-11-14;LICENCIADO EN CONTADURIA PUBLICA
56784;2014-03-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
60240;2013-03-08;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
71115;2018-07-20;INGENIERO CIVIL
73341;2015-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
74208;2016-07-29;INGENIERO DE PETROLEO
75878;2018-03-02;TÉCNICO SUPERIOR EN ENFERMERÍA
73046;2017-12-08;MÉDICO CIRUJANO
69604;2014-12-12;LICENCIADO EN NUTRICION Y DIETETICA
70956;2015-06-19;LICENCIADO EN ESTUDIOS INTERNACIONALES
91049;2016-03-04;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
51964;2014-04-25;LICENCIADO EN HISTORIA
73519;2015-06-19;ECONOMISTA
56324;2015-11-20;LICENCIADO EN EDUCACION
61195;2013-11-28;ABOGADO
67600;2014-12-11;MEDICO CIRUJANO
